Station,TCN,AGCRN,CLCRN,GWN,TCN-AGCRN,TCN-CLCRN,TCN-GWN
42,0.0440759560737973,0.00085140875,0.0010673971846699,0.0027426232850348,0.043224547323797304,0.0430085588891274,0.0413333327887625
20,0.0443161526875358,0.000774777,0.0009093916742131,0.0018826647378898,0.0435413756875358,0.0434067610133227,0.042433487949646
0,0.0445385669165223,0.0009131883,0.0010791326640173,0.0026799246677438,0.0436253786165223,0.043459434252504994,0.0418586422487785
35,0.0448134909704156,0.001000184,0.0011529759503901,0.0024277647756932,0.0438133069704156,0.0436605150200255,0.042385726194722396
23,0.0457240103250662,0.001009825,0.0011833767639473,0.0021568505252777,0.0447141853250662,0.0445406335611189,0.0435671597997885
21,0.046088625995455,0.00088431063,0.001137162791565,0.0023691151772789,0.045204315365454995,0.04495146320389,0.0437195108181761
16,0.0461203645722837,0.0006331845,0.0007260672282427,0.0018001150098609,0.045487180072283695,0.045394297344041,0.044320249562422795
43,0.0464475642924247,0.00083477685,0.0010182184632867,0.0020797030450833,0.045612787442424696,0.045429345829138,0.0443678612473414
41,0.0467561220291858,0.0008819685,0.0011011088499799,0.0038340274722555,0.0458741535291858,0.045655013179205894,0.042922094556930294
3,0.04708176964319,0.0011834438,0.001423544017598,0.0023789829392312,0.045898325843189994,0.045658225625592,0.044702786703958795
27,0.04662016732626,0.00072175014,0.0008146716281771,0.0016011357569498,0.045898417186260004,0.045805495698082906,0.045019031569310204
10,0.0468687329942072,0.00087459484,0.001108534168452,0.0022761722824637,0.0459941381542072,0.0457601988257552,0.0445925607117435
1,0.0474006108111128,0.00088194915,0.001025176141411,0.0017673632862066,0.0465186616611128,0.0463754346697018,0.0456332475249062
34,0.0474655057222391,0.00086462504,0.0009554431890137,0.0018353647760754,0.0466008806822391,0.0465100625332254,0.0456301409461637
17,0.0476654471220741,0.0008208529,0.0010436894372105,0.0017602076642658,0.0468445942220741,0.0466217576848636,0.0459052394578083
5,0.047917626229253,0.0010701987,0.0012654627207666,0.0027910691118329,0.046847427529253007,0.0466521635084864,0.045126557117420106
25,0.0478687826219447,0.0007793198,0.0009211592841893,0.0021054491375037,0.047089462821944705,0.0469476233377554,0.045763333484441004
36,0.0480989967157981,0.0009498733,0.0010784085607156,0.0025439667822504,0.0471491234157981,0.0470205881550825,0.0455550299335477
8,0.0486946669342374,0.0009013124,0.0010257327230647,0.0025508202980845,0.0477933545342374,0.0476689342111727,0.0461438466361529
33,0.0490654300254029,0.0011849703,0.0015362781705334,0.0042363479216079,0.047880459725402905,0.0475291518548695,0.044829082103795
11,0.0492447357723499,0.0010065952,0.0010920107597485,0.0027534552944336,0.048238140572349895,0.0481527250126014,0.0464912804779163
38,0.0497877515168719,0.0009525325,0.0011210101656615,0.0023851541071032,0.0488352190168719,0.0486667413512104,0.047402597409768696
30,0.0500699107434457,0.0010137032,0.0011759897461161,0.0019689699093977,0.0490562075434457,0.0488939209973296,0.048100940834048006
31,0.050093946208157,0.0009426551,0.0012430300703272,0.0027000468646713,0.049151291108157,0.0488509161378298,0.0473938993434857
18,0.0506803863335945,0.00095017295,0.0010830039391294,0.0022135916552558,0.0497302133835945,0.0495973823944651,0.0484667946783387
15,0.0515084058952541,0.0012985579,0.0015408254694193,0.0030770362953137,0.0502098479952541,0.0499675804258348,0.0484313695999404
22,0.0511316789947986,0.000687711,0.0007734391256235,0.0021575753159437,0.0504439679947986,0.0503582398691751,0.048974103678854894
14,0.0515147038156624,0.0007673281,0.0008005959098227,0.001579836665392,0.0507473757156624,0.0507141079058397,0.0499348671502704
13,0.0756315394848462,0.0017109606,0.0018432711949571,0.0033054971460127,0.0739205788848462,0.0737882682898891,0.0723260423388335
